year,exporter_iso3_code,sector,value,region,country
2007,DZA,Textile & Apparel Manufacturing,424.583576,Africa,Algeria
2007,EGY,Agricultural & Foods,57621.275117,Africa,Egypt
2007,EGY,Art & Collectibles,36702.532037,Africa,Egypt
2007,EGY,Base Metals,40684.671979,Africa,Egypt
2007,EGY,Chemical & Pharmaceutical,289134.255183,Africa,Egypt
2007,EGY,Consumer Goods & Crafts,99117.428186,Africa,Egypt
2007,EGY,Energy & Minerals,1665443.415161,Africa,Egypt
2007,EGY,Industrial Equipment & Technology,28394.955068,Africa,Egypt
2007,EGY,Textile & Apparel Manufacturing,1302475.389494,Africa,Egypt
2007,ERI,Agricultural & Foods,,Africa,Eritrea
2007,ERI,Chemical & Pharmaceutical,,Africa,Eritrea
2007,ERI,Consumer Goods & Crafts,,Africa,Eritrea
2007,ERI,Industrial Equipment & Technology,,Africa,Eritrea
2007,ETH,Agricultural & Foods,49094.040277,Africa,Ethiopia
2007,ETH,Art & Collectibles,5061.88591,Africa,Ethiopia
2007,ETH,Base Metals,88.463309,Africa,Ethiopia
2007,ETH,Chemical & Pharmaceutical,100.785207,Africa,Ethiopia
2007,ETH,Consumer Goods & Crafts,5829.845444,Africa,Ethiopia
2007,ETH,Energy & Minerals,131.4353,Africa,Ethiopia
2007,ETH,Industrial Equipment & Technology,80043.171684,Africa,Ethiopia
2007,ETH,Textile & Apparel Manufacturing,17623.067616,Africa,Ethiopia
2007,GAB,Agricultural & Foods,731.740842,Africa,Gabon
2007,GAB,Art & Collectibles,9080.320116,Africa,Gabon
2007,GAB,Base Metals,216.846159,Africa,Gabon
2007,GAB,Chemical & Pharmaceutical,1569.7725,Africa,Gabon
2007,GAB,Consumer Goods & Crafts,8698.260825,Africa,Gabon
2007,GAB,Energy & Minerals,2466637.331812,Africa,Gabon
2007,GAB,Industrial Equipment & Technology,1122.29349,Africa,Gabon
2007,GAB,Textile & Apparel Manufacturing,2.315091,Africa,Gabon
2007,GHA,Agricultural & Foods,50956.043788,Africa,Ghana
2007,GHA,Art & Collectibles,159.137642,Africa,Ghana
2007,GHA,Base Metals,217.263639,Africa,Ghana
2007,GHA,Chemical & Pharmaceutical,3999.996326,Africa,Ghana
2007,GHA,Consumer Goods & Crafts,61638.821346,Africa,Ghana
2007,GHA,Energy & Minerals,72293.688628,Africa,Ghana
2007,GHA,Industrial Equipment & Technology,2291.970448,Africa,Ghana
2007,GHA,Textile & Apparel Manufacturing,9446.292475,Africa,Ghana
2007,GIN,Agricultural & Foods,713.243911,Africa,Guinea
2007,GIN,Art & Collectibles,303.432783,Africa,Guinea
2007,GIN,Base Metals,98.937552,Africa,Guinea
2007,GIN,Chemical & Pharmaceutical,1560.19153,Africa,Guinea
2007,GIN,Consumer Goods & Crafts,14233.304429,Africa,Guinea
2007,GIN,Energy & Minerals,205907.676516,Africa,Guinea
2007,GIN,Industrial Equipment & Technology,4152.471788,Africa,Guinea
2007,GIN,Textile & Apparel Manufacturing,60.521134,Africa,Guinea
2007,GMB,Agricultural & Foods,40.542719,Africa,Gambia
2007,GMB,Art & Collectibles,71.482207,Africa,Gambia
2007,GMB,Chemical & Pharmaceutical,26.292665,Africa,Gambia
2007,GMB,Consumer Goods & Crafts,0.941869,Africa,Gambia
2007,GMB,Textile & Apparel Manufacturing,23.700005,Africa,Gambia
2007,GNB,Base Metals,34.345764,Africa,Guinea-Bissau
2007,GNB,Industrial Equipment & Technology,26.523827,Africa,Guinea-Bissau
2007,GNQ,Agricultural & Foods,39.924347,Africa,Equatorial Guinea
2007,GNQ,Chemical & Pharmaceutical,274547.918721,Africa,Equatorial Guinea
2007,GNQ,Consumer Goods & Crafts,6.561527,Africa,Equatorial Guinea
2007,GNQ,Energy & Minerals,1994953.887324,Africa,Equatorial Guinea
2007,GNQ,Industrial Equipment & Technology,550.405465,Africa,Equatorial Guinea
2007,KEN,Agricultural & Foods,22923.885225,Africa,Kenya
2007,KEN,Art & Collectibles,719.119354,Africa,Kenya
2007,KEN,Base Metals,6870.337014,Africa,Kenya
2007,KEN,Chemical & Pharmaceutical,11414.735778,Africa,Kenya
2007,KEN,Consumer Goods & Crafts,15985.455525,Africa,Kenya
2007,KEN,Energy & Minerals,514.924607,Africa,Kenya
2007,KEN,Industrial Equipment & Technology,64926.147629,Africa,Kenya
2007,KEN,Textile & Apparel Manufacturing,526218.124017,Africa,Kenya
2007,LBR,Agricultural & Foods,662.146466,Africa,Liberia
2007,LBR,Art & Collectibles,86.163116,Africa,Liberia
2007,LBR,Chemical & Pharmaceutical,237865.863684,Africa,Liberia
2007,LBR,Consumer Goods & Crafts,270.906265,Africa,Liberia
2007,LBR,Energy & Minerals,47.199268,Africa,Liberia
2007,LBR,Industrial Equipment & Technology,79.474747,Africa,Liberia
2007,LBR,Textile & Apparel Manufacturing,19.577096,Africa,Liberia
2007,LBY,Base Metals,3.379293,Africa,Libya
2007,LBY,Chemical & Pharmaceutical,97767.75824,Africa,Libya
2007,LBY,Energy & Minerals,2481039.055991,Africa,Libya
2007,LBY,Industrial Equipment & Technology,8.618092,Africa,Libya
2007,LSO,Chemical & Pharmaceutical,264.037221,Africa,Lesotho
2007,LSO,Consumer Goods & Crafts,58174.252996,Africa,Lesotho
2007,LSO,Textile & Apparel Manufacturing,446567.946487,Africa,Lesotho
2007,MAR,Agricultural & Foods,104121.38472,Africa,Morocco
2007,MAR,Art & Collectibles,4681.0882,Africa,Morocco
2007,MAR,Base Metals,36239.881531,Africa,Morocco
2007,MAR,Chemical & Pharmaceutical,41944.964518,Africa,Morocco
2007,MAR,Consumer Goods & Crafts,24360.892172,Africa,Morocco
2007,MAR,Energy & Minerals,285547.43073,Africa,Morocco
2007,MAR,Industrial Equipment & Technology,158789.535523,Africa,Morocco
2007,MAR,Textile & Apparel Manufacturing,118146.522852,Africa,Morocco
2007,MDG,Agricultural & Foods,3538.901577,Africa,Madagascar
2007,MDG,Art & Collectibles,670.66389,Africa,Madagascar
2007,MDG,Base Metals,113.357525,Africa,Madagascar
2007,MDG,Chemical & Pharmaceutical,4607.464823,Africa,Madagascar
2007,MDG,Consumer Goods & Crafts,5243.375961,Africa,Madagascar
2007,MDG,Energy & Minerals,702.619498,Africa,Madagascar
2007,MDG,Industrial Equipment & Technology,47957.307309,Africa,Madagascar
2007,MDG,Textile & Apparel Manufacturing,414049.460949,Africa,Madagascar
2007,MLI,Agricultural & Foods,673.59652,Africa,Mali
2007,MLI,Art & Collectibles,1700.919968,Africa,Mali
2007,MLI,Base Metals,72.692441,Africa,Mali
2007,MLI,Chemical & Pharmaceutical,228.13885,Africa,Mali
2007,MLI,Consumer Goods & Crafts,2020.989165,Africa,Mali
2007,MLI,Energy & Minerals,5.825747,Africa,Mali
2007,MLI,Industrial Equipment & Technology,12276.115927,Africa,Mali
2007,MLI,Textile & Apparel Manufacturing,753.573898,Africa,Mali
2007,MOZ,Agricultural & Foods,183.240528,Africa,Mozambique
2007,MOZ,Art & Collectibles,201.873639,Africa,Mozambique
2007,MOZ,Base Metals,1984.612645,Africa,Mozambique
2007,MOZ,Chemical & Pharmaceutical,969.533255,Africa,Mozambique
2007,MOZ,Consumer Goods & Crafts,549.347884,Africa,Mozambique
2007,MOZ,Energy & Minerals,1311.267993,Africa,Mozambique
2007,MOZ,Industrial Equipment & Technology,1318.594783,Africa,Mozambique
2007,MOZ,Textile & Apparel Manufacturing,285.079513,Africa,Mozambique
2007,MRT,Agricultural & Foods,395.80181,Africa,Mauritania
2007,MRT,Art & Collectibles,3.201032,Africa,Mauritania
2007,MRT,Chemical & Pharmaceutical,283.69097,Africa,Mauritania
2007,MRT,Consumer Goods & Crafts,29.769179,Africa,Mauritania
2007,MRT,Industrial Equipment & Technology,120.236754,Africa,Mauritania
2007,MRT,Textile & Apparel Manufacturing,31.939848,Africa,Mauritania
2007,MUS,Agricultural & Foods,30544.786526,Africa,Mauritius
2007,MUS,Art & Collectibles,29.378753,Africa,Mauritius
2007,MUS,Base Metals,63.091433,Africa,Mauritius
2007,MUS,Chemical & Pharmaceutical,6390.571709,Africa,Mauritius
2007,MUS,Consumer Goods & Crafts,16122.534803,Africa,Mauritius
2007,MUS,Energy & Minerals,7.858375,Africa,Mauritius
2007,MUS,Industrial Equipment & Technology,8784.136056,Africa,Mauritius
2007,MUS,Textile & Apparel Manufacturing,136741.870234,Africa,Mauritius
2007,MWI,Agricultural & Foods,45558.087168,Africa,Malawi
2007,MWI,Art & Collectibles,2.784454,Africa,Malawi
2007,MWI,Base Metals,891.565821,Africa,Malawi
2007,MWI,Chemical & Pharmaceutical,60.672338,Africa,Malawi
2007,MWI,Consumer Goods & Crafts,1572.70553,Africa,Malawi
2007,MWI,Industrial Equipment & Technology,4685.900317,Africa,Malawi
2007,MWI,Textile & Apparel Manufacturing,20547.703057,Africa,Malawi
2007,NAM,Agricultural & Foods,52.652155,Africa,Namibia
2007,NAM,Art & Collectibles,179.859398,Africa,Namibia
2007,NAM,Base Metals,123.878288,Africa,Namibia
2007,NAM,Chemical & Pharmaceutical,10042.327058,Africa,Namibia
2007,NAM,Consumer Goods & Crafts,23285.444266,Africa,Namibia
2007,NAM,Energy & Minerals,160213.197109,Africa,Namibia
2007,NAM,Industrial Equipment & Technology,1135.237338,Africa,Namibia
2007,NAM,Textile & Apparel Manufacturing,35802.810867,Africa,Namibia
2007,NER,Agricultural & Foods,469.571995,Africa,Niger
2007,NER,Art & Collectibles,8676.98863,Africa,Niger
2007,NER,Base Metals,211.671166,Africa,Niger
2007,NER,Chemical & Pharmaceutical,421.499188,Africa,Niger
2007,NER,Consumer Goods & Crafts,242.874547,Africa,Niger
2007,NER,Energy & Minerals,29279.684233,Africa,Niger
2007,NER,Industrial Equipment & Technology,2387.337139,Africa,Niger
2007,NER,Textile & Apparel Manufacturing,6078.701555,Africa,Niger
2007,NGA,Agricultural & Foods,18739.0719,Africa,Nigeria
2007,NGA,Art & Collectibles,1015.634477,Africa,Nigeria
2007,NGA,Base Metals,19348.62829,Africa,Nigeria
2007,NGA,Chemical & Pharmaceutical,13364.846754,Africa,Nigeria
2007,NGA,Consumer Goods & Crafts,1844.099188,Africa,Nigeria
2007,NGA,Energy & Minerals,12672500.546385,Africa,Nigeria
2007,NGA,Industrial Equipment & Technology,6162.872789,Africa,Nigeria
2007,NGA,Textile & Apparel Manufacturing,251.939211,Africa,Nigeria
2007,RWA,Agricultural & Foods,1522.833124,Africa,Rwanda
2007,RWA,Art & Collectibles,441.820018,Africa,Rwanda
2007,RWA,Base Metals,186.407699,Africa,Rwanda
2007,RWA,Chemical & Pharmaceutical,1131.658577,Africa,Rwanda
2007,RWA,Consumer Goods & Crafts,1171.318393,Africa,Rwanda
2007,RWA,Energy & Minerals,11030.7308,Africa,Rwanda
2007,RWA,Industrial Equipment & Technology,8445.623193,Africa,Rwanda
2007,RWA,Textile & Apparel Manufacturing,58.750466,Africa,Rwanda
2007,SDN,Agricultural & Foods,7212.243196,Africa,Sudan
2007,SDN,Base Metals,455.577816,Africa,Sudan
2007,SDN,Industrial Equipment & Technology,177.648989,Africa,Sudan
2007,SEN,Agricultural & Foods,545.231308,Africa,Senegal
2007,SEN,Art & Collectibles,185.553723,Africa,Senegal
2007,SEN,Base Metals,52.10447,Africa,Senegal
2007,SEN,Chemical & Pharmaceutical,19937.615083,Africa,Senegal
2007,SEN,Consumer Goods & Crafts,258.008245,Africa,Senegal
2007,SEN,Energy & Minerals,5359.020764,Africa,Senegal
2007,SEN,Industrial Equipment & Technology,1748.156841,Africa,Senegal
2007,SEN,Textile & Apparel Manufacturing,804.197307,Africa,Senegal
2007,SLE,Agricultural & Foods,692.705696,Africa,Sierra Leone
2007,SLE,Art & Collectibles,123.415918,Africa,Sierra Leone
2007,SLE,Base Metals,320.512606,Africa,Sierra Leone
2007,SLE,Chemical & Pharmaceutical,352.707582,Africa,Sierra Leone
2007,SLE,Consumer Goods & Crafts,4770.657378,Africa,Sierra Leone
2007,SLE,Energy & Minerals,51051.532112,Africa,Sierra Leone
2007,SLE,Industrial Equipment & Technology,2534.544175,Africa,Sierra Leone
2007,SLE,Textile & Apparel Manufacturing,317.77889,Africa,Sierra Leone
2007,SOM,Agricultural & Foods,,Africa,Somalia
2007,SOM,Art & Collectibles,,Africa,Somalia
2007,SOM,Base Metals,,Africa,Somalia
2007,SOM,Consumer Goods & Crafts,,Africa,Somalia
2007,SOM,Industrial Equipment & Technology,,Africa,Somalia
2007,SOM,Textile & Apparel Manufacturing,,Africa,Somalia
2007,STP,Agricultural & Foods,163.390857,Africa,Sao Tome and Principe
2007,STP,Chemical & Pharmaceutical,140.782227,Africa,Sao Tome and Principe
2007,STP,Consumer Goods & Crafts,72.162504,Africa,Sao Tome and Principe
2007,STP,Industrial Equipment & Technology,969.106692,Africa,Sao Tome and Principe
2007,STP,Textile & Apparel Manufacturing,47.148111,Africa,Sao Tome and Principe
2007,SWZ,Agricultural & Foods,8926.151712,Africa,Eswatini
2007,SWZ,Art & Collectibles,8.585955,Africa,Eswatini
2007,SWZ,Base Metals,97.429571,Africa,Eswatini
2007,SWZ,Chemical & Pharmaceutical,582.481827,Africa,Eswatini
2007,SWZ,Consumer Goods & Crafts,443.294416,Africa,Eswatini
2007,SWZ,Energy & Minerals,2.140306,Africa,Eswatini
2007,SWZ,Industrial Equipment & Technology,1056.458714,Africa,Eswatini
2007,SWZ,Textile & Apparel Manufacturing,135172.911913,Africa,Eswatini
2007,SYC,Agricultural & Foods,45.925509,Africa,Seychelles
2007,SYC,Art & Collectibles,45.564542,Africa,Seychelles
2007,SYC,Chemical & Pharmaceutical,1643.859434,Africa,Seychelles
2007,SYC,Consumer Goods & Crafts,151.753662,Africa,Seychelles
2007,SYC,Industrial Equipment & Technology,8182.679691,Africa,Seychelles
2007,SYC,Textile & Apparel Manufacturing,179.639761,Africa,Seychelles
2007,TCD,Agricultural & Foods,6984.980109,Africa,Chad
2007,TCD,Consumer Goods & Crafts,34.13222,Africa,Chad
2007,TCD,Energy & Minerals,2389554.030389,Africa,Chad
2007,TCD,Industrial Equipment & Technology,28.639,Africa,Chad
2007,TGO,Agricultural & Foods,5713.859433,Africa,Togo
2007,TGO,Art & Collectibles,86.91451,Africa,Togo
2007,TGO,Base Metals,4.525115,Africa,Togo
2007,TGO,Chemical & Pharmaceutical,76.681714,Africa,Togo
2007,TGO,Consumer Goods & Crafts,362.214338,Africa,Togo
2007,TGO,Energy & Minerals,1758.898459,Africa,Togo
2007,TGO,Industrial Equipment & Technology,76.890402,Africa,Togo
2007,TGO,Textile & Apparel Manufacturing,74.689154,Africa,Togo
2007,TUN,Agricultural & Foods,70098.630016,Africa,Tunisia
2007,TUN,Art & Collectibles,998.225153,Africa,Tunisia
2007,TUN,Base Metals,3056.294235,Africa,Tunisia
2007,TUN,Chemical & Pharmaceutical,9622.42031,Africa,Tunisia
2007,TUN,Consumer Goods & Crafts,46838.668109,Africa,Tunisia
2007,TUN,Energy & Minerals,227963.475694,Africa,Tunisia
2007,TUN,Industrial Equipment & Technology,28204.832722,Africa,Tunisia
2007,TUN,Textile & Apparel Manufacturing,68460.137361,Africa,Tunisia
2007,TZA,Agricultural & Foods,5863.060662,Africa,Tanzania
2007,TZA,Art & Collectibles,1731.732906,Africa,Tanzania
2007,TZA,Base Metals,15388.315843,Africa,Tanzania
2007,TZA,Chemical & Pharmaceutical,2729.084313,Africa,Tanzania
2007,TZA,Consumer Goods & Crafts,16297.047265,Africa,Tanzania
2007,TZA,Energy & Minerals,807.567697,Africa,Tanzania
2007,TZA,Industrial Equipment & Technology,21986.015346,Africa,Tanzania
2007,TZA,Textile & Apparel Manufacturing,41443.82544,Africa,Tanzania
2007,UGA,Agricultural & Foods,482.090833,Africa,Uganda
2007,UGA,Art & Collectibles,122.505598,Africa,Uganda
2007,UGA,Base Metals,8313.514299,Africa,Uganda
2007,UGA,Chemical & Pharmaceutical,3677.442816,Africa,Uganda
2007,UGA,Consumer Goods & Crafts,336.891044,Africa,Uganda
2007,UGA,Energy & Minerals,6839.599942,Africa,Uganda
2007,UGA,Industrial Equipment & Technology,19798.537939,Africa,Uganda
2007,UGA,Textile & Apparel Manufacturing,3668.934438,Africa,Uganda
2007,ZAF,Agricultural & Foods,142806.873483,Africa,South Africa
2007,ZAF,Art & Collectibles,13759.924482,Africa,South Africa
2007,ZAF,Base Metals,1306902.094435,Africa,South Africa
2007,ZAF,Chemical & Pharmaceutical,480544.28454,Africa,South Africa
2007,ZAF,Consumer Goods & Crafts,4177345.974013,Africa,South Africa
2007,ZAF,Energy & Minerals,950751.513556,Africa,South Africa
2007,ZAF,Industrial Equipment & Technology,1221895.411515,Africa,South Africa
2007,ZAF,Textile & Apparel Manufacturing,82407.623018,Africa,South Africa
2007,ZMB,Agricultural & Foods,95.763091,Africa,Zambia
2007,ZMB,Art & Collectibles,304.149579,Africa,Zambia
2007,ZMB,Base Metals,55151.835701,Africa,Zambia
2007,ZMB,Chemical & Pharmaceutical,139.318752,Africa,Zambia
2007,ZMB,Consumer Goods & Crafts,2783.685259,Africa,Zambia
2007,ZMB,Energy & Minerals,131.178217,Africa,Zambia
2007,ZMB,Industrial Equipment & Technology,2017.482128,Africa,Zambia
2007,ZMB,Textile & Apparel Manufacturing,56.374903,Africa,Zambia
2007,ZWE,Agricultural & Foods,26838.343059,Africa,Zimbabwe
2007,ZWE,Art & Collectibles,4069.649417,Africa,Zimbabwe
2007,ZWE,Base Metals,121948.340417,Africa,Zimbabwe
2007,ZWE,Chemical & Pharmaceutical,305.354751,Africa,Zimbabwe
2007,ZWE,Consumer Goods & Crafts,28516.716592,Africa,Zimbabwe
2007,ZWE,Energy & Minerals,4375.263547,Africa,Zimbabwe
2007,ZWE,Industrial Equipment & Technology,104201.675822,Africa,Zimbabwe
2007,ZWE,Textile & Apparel Manufacturing,7690.132743,Africa,Zimbabwe
2008,AGO,Agricultural & Foods,8.407281,Africa,Angola
2008,AGO,Art & Collectibles,211.080527,Africa,Angola
2008,AGO,Base Metals,11550.679197,Africa,Angola
2008,AGO,Chemical & Pharmaceutical,278.925206,Africa,Angola
2008,AGO,Consumer Goods & Crafts,29473.283968,Africa,Angola
2008,AGO,Energy & Minerals,16239970.78714,Africa,Angola
2008,AGO,Industrial Equipment & Technology,22638.711045,Africa,Angola
2008,AGO,Textile & Apparel Manufacturing,44.533895,Africa,Angola
2008,BDI,Base Metals,8.752681,Africa,Burundi
2008,BDI,Chemical & Pharmaceutical,87.032503,Africa,Burundi
2008,BDI,Consumer Goods & Crafts,37.15546,Africa,Burundi
2008,BDI,Industrial Equipment & Technology,6077.886678,Africa,Burundi
2008,BEN,Agricultural & Foods,148.896114,Africa,Benin
2008,BEN,Art & Collectibles,3.939895,Africa,Benin
2008,BEN,Base Metals,3.347415,Africa,Benin
2008,BEN,Chemical & Pharmaceutical,42.330432,Africa,Benin
2008,BEN,Consumer Goods & Crafts,205.37426,Africa,Benin
2008,BEN,Energy & Minerals,15785.80887,Africa,Benin
2008,BEN,Industrial Equipment & Technology,42.39726,Africa,Benin
2008,BEN,Textile & Apparel Manufacturing,346.746671,Africa,Benin
2008,BFA,Agricultural & Foods,309.115696,Africa,Burkina Faso
2008,BFA,Art & Collectibles,248.865946,Africa,Burkina Faso
2008,BFA,Base Metals,35.567942,Africa,Burkina Faso
2008,BFA,Chemical & Pharmaceutical,49.979415,Africa,Burkina Faso
2008,BFA,Consumer Goods & Crafts,12522.482864,Africa,Burkina Faso
2008,BFA,Energy & Minerals,416.355577,Africa,Burkina Faso
2008,BFA,Industrial Equipment & Technology,125.530004,Africa,Burkina Faso
2008,BFA,Textile & Apparel Manufacturing,136.530215,Africa,Burkina Faso
2008,BWA,Art & Collectibles,6.343821,Africa,Botswana
2008,BWA,Base Metals,3.313104,Africa,Botswana
2008,BWA,Chemical & Pharmaceutical,32.352,Africa,Botswana
2008,BWA,Consumer Goods & Crafts,249740.983528,Africa,Botswana
2008,BWA,Industrial Equipment & Technology,41.782272,Africa,Botswana
2008,BWA,Textile & Apparel Manufacturing,20867.559265,Africa,Botswana
2008,CAF,Agricultural & Foods,1827.439376,Africa,Central African Republic
2008,CAF,Art & Collectibles,84.524791,Africa,Central African Republic
2008,CAF,Chemical & Pharmaceutical,154.622602,Africa,Central African Republic
2008,CAF,Consumer Goods & Crafts,9992.870344,Africa,Central African Republic
2008,CAF,Energy & Minerals,3.816638,Africa,Central African Republic
2008,CAF,Industrial Equipment & Technology,1012.478664,Africa,Central African Republic
2008,CIV,Agricultural & Foods,742460.301124,Africa,Côte d'Ivoire
2008,CIV,Art & Collectibles,3571.606342,Africa,Côte d'Ivoire
2008,CIV,Base Metals,4820.267752,Africa,Côte d'Ivoire
2008,CIV,Chemical & Pharmaceutical,34401.510206,Africa,Côte d'Ivoire
2008,CIV,Consumer Goods & Crafts,35993.792028,Africa,Côte d'Ivoire
2008,CIV,Energy & Minerals,413311.41337,Africa,Côte d'Ivoire
2008,CIV,Industrial Equipment & Technology,3811.595355,Africa,Côte d'Ivoire
2008,CIV,Textile & Apparel Manufacturing,648.49402,Africa,Côte d'Ivoire
2008,CMR,Agricultural & Foods,17894.61609,Africa,Cameroon
2008,CMR,Art & Collectibles,382.855872,Africa,Cameroon
2008,CMR,Base Metals,345.430804,Africa,Cameroon
2008,CMR,Chemical & Pharmaceutical,18506.627543,Africa,Cameroon
2008,CMR,Consumer Goods & Crafts,36864.389582,Africa,Cameroon
2008,CMR,Energy & Minerals,607769.797037,Africa,Cameroon
2008,CMR,Industrial Equipment & Technology,12088.452601,Africa,Cameroon
2008,CMR,Textile & Apparel Manufacturing,1192.11074,Africa,Cameroon
2008,COD,Agricultural & Foods,1519.806649,Africa,DR Congo
2008,COD,Art & Collectibles,4186.376948,Africa,DR Congo
2008,COD,Base Metals,67.379027,Africa,DR Congo
2008,COD,Chemical & Pharmaceutical,437.046489,Africa,DR Congo
2008,COD,Consumer Goods & Crafts,211443.773453,Africa,DR Congo
2008,COD,Energy & Minerals,163610.827282,Africa,DR Congo
2008,COD,Industrial Equipment & Technology,1078.200422,Africa,DR Congo
2008,COD,Textile & Apparel Manufacturing,84.2638,Africa,DR Congo
2008,COG,Agricultural & Foods,3400.117843,Africa,Congo Republic
2008,COG,Art & Collectibles,5398.822894,Africa,Congo Republic
2008,COG,Base Metals,2410.656211,Africa,Congo Republic
2008,COG,Chemical & Pharmaceutical,256.135567,Africa,Congo Republic
2008,COG,Consumer Goods & Crafts,18998.614541,Africa,Congo Republic
2008,COG,Energy & Minerals,5188812.041568,Africa,Congo Republic
2008,COG,Industrial Equipment & Technology,3061.536412,Africa,Congo Republic
2008,COG,Textile & Apparel Manufacturing,58.811295,Africa,Congo Republic
2008,COM,Chemical & Pharmaceutical,94.804966,Africa,Comoros
2008,COM,Industrial Equipment & Technology,871.141686,Africa,Comoros
2008,CPV,Agricultural & Foods,140.378558,Africa,Cabo Verde
2008,CPV,Base Metals,56.926904,Africa,Cabo Verde
2008,CPV,Chemical & Pharmaceutical,40.786701,Africa,Cabo Verde
2008,CPV,Consumer Goods & Crafts,63.648764,Africa,Cabo Verde
2008,CPV,Industrial Equipment & Technology,108.394109,Africa,Cabo Verde
2008,CPV,Textile & Apparel Manufacturing,27.872992,Africa,Cabo Verde
2008,DJI,Agricultural & Foods,35.570513,Africa,Djibouti
2008,DJI,Chemical & Pharmaceutical,1.210939,Africa,Djibouti
2008,DJI,Consumer Goods & Crafts,346.344397,Africa,Djibouti
2008,DJI,Industrial Equipment & Technology,1463.884389,Africa,Djibouti
2008,DJI,Textile & Apparel Manufacturing,1.573298,Africa,Djibouti
2008,DZA,Agricultural & Foods,164.591539,Africa,Algeria
2008,DZA,Art & Collectibles,26.097166,Africa,Algeria
2008,DZA,Base Metals,2913.356787,Africa,Algeria
2008,DZA,Chemical & Pharmaceutical,49059.960467,Africa,Algeria
2008,DZA,Consumer Goods & Crafts,1290.108363,Africa,Algeria
2008,DZA,Energy & Minerals,19940934.272772,Africa,Algeria
2008,DZA,Industrial Equipment & Technology,1493.137849,Africa,Algeria
2008,DZA,Textile & Apparel Manufacturing,533.506135,Africa,Algeria
2008,EGY,Agricultural & Foods,48683.676294,Africa,Egypt
2008,EGY,Art & Collectibles,23190.052414,Africa,Egypt
2008,EGY,Base Metals,47188.980658,Africa,Egypt
2008,EGY,Chemical & Pharmaceutical,306192.82937,Africa,Egypt
2008,EGY,Consumer Goods & Crafts,76401.560138,Africa,Egypt
2008,EGY,Energy & Minerals,1204313.861906,Africa,Egypt
2008,EGY,Industrial Equipment & Technology,21472.656308,Africa,Egypt
2008,EGY,Textile & Apparel Manufacturing,1382582.36921,Africa,Egypt
2008,ERI,Agricultural & Foods,,Africa,Eritrea
2008,ERI,Chemical & Pharmaceutical,,Africa,Eritrea
2008,ERI,Industrial Equipment & Technology,,Africa,Eritrea
2008,ETH,Agricultural & Foods,65935.151357,Africa,Ethiopia
2008,ETH,Art & Collectibles,357.442547,Africa,Ethiopia
2008,ETH,Base Metals,356.227223,Africa,Ethiopia
2008,ETH,Chemical & Pharmaceutical,135.817783,Africa,Ethiopia
2008,ETH,Consumer Goods & Crafts,4449.248077,Africa,Ethiopia
2008,ETH,Energy & Minerals,9.832949,Africa,Ethiopia
2008,ETH,Industrial Equipment & Technology,113303.227804,Africa,Ethiopia
2008,ETH,Textile & Apparel Manufacturing,24994.935842,Africa,Ethiopia
2008,GAB,Agricultural & Foods,195.961674,Africa,Gabon
2008,GAB,Art & Collectibles,832.229453,Africa,Gabon
2008,GAB,Base Metals,132.772679,Africa,Gabon
2008,GAB,Chemical & Pharmaceutical,2506.21199,Africa,Gabon
2008,GAB,Consumer Goods & Crafts,4034.343748,Africa,Gabon
2008,GAB,Energy & Minerals,1980008.576188,Africa,Gabon
2008,GAB,Industrial Equipment & Technology,3570.887004,Africa,Gabon
2008,GAB,Textile & Apparel Manufacturing,64.28681,Africa,Gabon
2008,GHA,Agricultural & Foods,18545.93338,Africa,Ghana
2008,GHA,Art & Collectibles,179.866092,Africa,Ghana
2008,GHA,Base Metals,702.382678,Africa,Ghana
2008,GHA,Chemical & Pharmaceutical,13460.15261,Africa,Ghana
2008,GHA,Consumer Goods & Crafts,51496.67975,Africa,Ghana
2008,GHA,Energy & Minerals,116727.943387,Africa,Ghana
2008,GHA,Industrial Equipment & Technology,15878.710044,Africa,Ghana
2008,GHA,Textile & Apparel Manufacturing,1224.500999,Africa,Ghana
2008,GIN,Agricultural & Foods,867.864444,Africa,Guinea
2008,GIN,Art & Collectibles,126.083826,Africa,Guinea
2008,GIN,Base Metals,129.62206,Africa,Guinea
2008,GIN,Chemical & Pharmaceutical,1931.651721,Africa,Guinea
2008,GIN,Consumer Goods & Crafts,36683.017077,Africa,Guinea
2008,GIN,Energy & Minerals,191381.080261,Africa,Guinea
2008,GIN,Industrial Equipment & Technology,2129.966363,Africa,Guinea
2008,GIN,Textile & Apparel Manufacturing,56.118455,Africa,Guinea
2008,GMB,Art & Collectibles,7.727191,Africa,Gambia
2008,GMB,Chemical & Pharmaceutical,81.75405,Africa,Gambia
2008,GMB,Consumer Goods & Crafts,5.073905,Africa,Gambia
2008,GMB,Industrial Equipment & Technology,223.326444,Africa,Gambia
2008,GMB,Textile & Apparel Manufacturing,90.46898,Africa,Gambia
2008,GNB,Art & Collectibles,9.786322,Africa,Guinea-Bissau
2008,GNB,Consumer Goods & Crafts,178.51392,Africa,Guinea-Bissau
2008,GNB,Industrial Equipment & Technology,7.553609,Africa,Guinea-Bissau
2008,GNB,Textile & Apparel Manufacturing,7.884875,Africa,Guinea-Bissau
2008,GNQ,Agricultural & Foods,29.161751,Africa,Equatorial Guinea
2008,GNQ,Chemical & Pharmaceutical,194363.824311,Africa,Equatorial Guinea
